y,x,frame,t,vial,genotype,sex,day,rep
58.73,445.96,66,2.276,3,w1118,m,2,1
54.25,433.67,66,2.276,3,w1118,m,2,1
45.9,430.18,66,2.276,3,w1118,m,2,1
178.59,476.24,67,2.31,3,w1118,m,2,1
172.59,467.98,67,2.31,3,w1118,m,2,1
157.35,471.01,67,2.31,3,w1118,m,2,1
97.71,458.29,67,2.31,3,w1118,m,2,1
80.73,414.74,67,2.31,3,w1118,m,2,1
63.76,399.9,67,2.31,3,w1118,m,2,1
58.77,446.2,67,2.31,3,w1118,m,2,1
54.44,431.4,67,2.31,3,w1118,m,2,1
180.47,476.66,68,2.345,3,w1118,m,2,1
172.58,468.18,68,2.345,3,w1118,m,2,1
158.45,470.04,68,2.345,3,w1118,m,2,1
97.73,458.37,68,2.345,3,w1118,m,2,1
81.83,414.24,68,2.345,3,w1118,m,2,1
65.76,400.05,68,2.345,3,w1118,m,2,1
59.76,447.2,68,2.345,3,w1118,m,2,1
56.45,431.0,68,2.345,3,w1118,m,2,1
180.66,476.88,69,2.379,3,w1118,m,2,1
172.61,468.16,69,2.379,3,w1118,m,2,1
155.81,471.15,69,2.379,3,w1118,m,2,1
96.86,458.67,69,2.379,3,w1118,m,2,1
88.46,415.13,69,2.379,3,w1118,m,2,1
67.73,399.9,69,2.379,3,w1118,m,2,1
61.71,447.9,69,2.379,3,w1118,m,2,1
56.7,430.44,69,2.379,3,w1118,m,2,1
181.71,477.04,70,2.414,3,w1118,m,2,1
172.66,468.08,70,2.414,3,w1118,m,2,1
161.39,469.31,70,2.414,3,w1118,m,2,1
96.84,458.7,70,2.414,3,w1118,m,2,1
86.7,415.06,70,2.414,3,w1118,m,2,1
70.77,399.99,70,2.414,3,w1118,m,2,1
64.57,449.05,70,2.414,3,w1118,m,2,1
63.22,430.94,70,2.414,3,w1118,m,2,1
185.21,478.13,71,2.448,3,w1118,m,2,1
172.77,467.87,71,2.448,3,w1118,m,2,1
161.6,468.99,71,2.448,3,w1118,m,2,1
96.86,458.71,71,2.448,3,w1118,m,2,1
88.68,415.37,71,2.448,3,w1118,m,2,1
73.72,400.13,71,2.448,3,w1118,m,2,1
65.61,449.06,71,2.448,3,w1118,m,2,1
65.45,430.92,71,2.448,3,w1118,m,2,1
54.82,433.87,71,2.448,3,w1118,m,2,1
184.74,478.22,72,2.483,3,w1118,m,2,1
172.95,467.67,72,2.483,3,w1118,m,2,1
161.63,467.94,72,2.483,3,w1118,m,2,1
96.84,458.75,72,2.483,3,w1118,m,2,1
90.65,414.81,72,2.483,3,w1118,m,2,1
75.67,400.06,72,2.483,3,w1118,m,2,1
68.39,431.39,72,2.483,3,w1118,m,2,1
66.72,449.08,72,2.483,3,w1118,m,2,1
56.83,433.99,72,2.483,3,w1118,m,2,1
186.64,478.83,73,2.517,3,w1118,m,2,1
173.79,467.92,73,2.517,3,w1118,m,2,1
161.64,467.98,73,2.517,3,w1118,m,2,1
96.86,458.7,73,2.517,3,w1118,m,2,1
92.59,414.97,73,2.517,3,w1118,m,2,1
75.77,399.89,73,2.517,3,w1118,m,2,1
70.69,450.8,73,2.517,3,w1118,m,2,1
70.66,431.8,73,2.517,3,w1118,m,2,1
59.64,434.72,73,2.517,3,w1118,m,2,1
188.33,480.03,74,2.552,3,w1118,m,2,1
176.39,469.0,74,2.552,3,w1118,m,2,1
161.67,467.98,74,2.552,3,w1118,m,2,1
96.83,458.68,74,2.552,3,w1118,m,2,1
93.64,415.37,74,2.552,3,w1118,m,2,1
77.79,399.93,74,2.552,3,w1118,m,2,1
73.51,431.36,74,2.552,3,w1118,m,2,1
70.7,450.98,74,2.552,3,w1118,m,2,1
187.81,480.05,75,2.586,3,w1118,m,2,1
174.78,467.99,75,2.586,3,w1118,m,2,1
163.76,467.2,75,2.586,3,w1118,m,2,1
96.85,458.74,75,2.586,3,w1118,m,2,1
94.74,415.72,75,2.586,3,w1118,m,2,1
78.78,400.06,75,2.586,3,w1118,m,2,1
76.46,432.06,75,2.586,3,w1118,m,2,1
71.87,451.18,75,2.586,3,w1118,m,2,1
64.74,434.85,75,2.586,3,w1118,m,2,1
189.5,481.07,76,2.621,3,w1118,m,2,1
174.96,467.83,76,2.621,3,w1118,m,2,1
164.69,467.13,76,2.621,3,w1118,m,2,1
100.85,415.73,76,2.621,3,w1118,m,2,1
96.86,458.69,76,2.621,3,w1118,m,2,1
81.74,400.03,76,2.621,3,w1118,m,2,1
79.22,432.75,76,2.621,3,w1118,m,2,1
78.49,452.56,76,2.621,3,w1118,m,2,1
66.58,435.0,76,2.621,3,w1118,m,2,1
190.6,481.75,77,2.655,3,w1118,m,2,1
177.49,468.96,77,2.655,3,w1118,m,2,1
165.66,466.95,77,2.655,3,w1118,m,2,1
101.71,415.7,77,2.655,3,w1118,m,2,1
96.87,458.71,77,2.655,3,w1118,m,2,1
83.76,400.19,77,2.655,3,w1118,m,2,1
81.34,432.69,77,2.655,3,w1118,m,2,1
80.36,452.77,77,2.655,3,w1118,m,2,1
68.62,435.42,77,2.655,3,w1118,m,2,1
191.43,482.07,78,2.69,3,w1118,m,2,1
177.7,468.69,78,2.69,3,w1118,m,2,1
166.74,466.06,78,2.69,3,w1118,m,2,1
101.79,415.78,78,2.69,3,w1118,m,2,1
96.89,458.71,78,2.69,3,w1118,m,2,1
87.51,400.63,78,2.69,3,w1118,m,2,1
83.39,432.82,78,2.69,3,w1118,m,2,1
81.49,452.84,78,2.69,3,w1118,m,2,1
69.9,435.28,78,2.69,3,w1118,m,2,1
192.37,482.89,79,2.724,3,w1118,m,2,1
178.45,468.8,79,2.724,3,w1118,m,2,1
166.88,465.89,79,2.724,3,w1118,m,2,1
102.82,416.3,79,2.724,3,w1118,m,2,1
96.89,458.73,79,2.724,3,w1118,m,2,1
88.74,400.93,79,2.724,3,w1118,m,2,1
85.52,432.79,79,2.724,3,w1118,m,2,1
81.65,452.83,79,2.724,3,w1118,m,2,1
72.64,435.36,79,2.724,3,w1118,m,2,1
191.82,482.92,80,2.759,3,w1118,m,2,1
179.51,468.2,80,2.759,3,w1118,m,2,1
167.84,465.74,80,2.759,3,w1118,m,2,1
104.84,416.06,80,2.759,3,w1118,m,2,1
96.89,458.71,80,2.759,3,w1118,m,2,1
89.78,400.97,80,2.759,3,w1118,m,2,1
84.8,432.11,80,2.759,3,w1118,m,2,1
82.75,452.9,80,2.759,3,w1118,m,2,1
75.72,435.74,80,2.759,3,w1118,m,2,1
192.64,483.19,81,2.793,3,w1118,m,2,1
181.33,467.78,81,2.793,3,w1118,m,2,1
170.56,464.83,81,2.793,3,w1118,m,2,1
105.83,415.83,81,2.793,3,w1118,m,2,1
96.87,458.71,81,2.793,3,w1118,m,2,1
92.73,401.09,81,2.793,3,w1118,m,2,1
87.0,432.11,81,2.793,3,w1118,m,2,1
83.82,453.3,81,2.793,3,w1118,m,2,1
77.69,435.96,81,2.793,3,w1118,m,2,1
194.42,483.98,82,2.828,3,w1118,m,2,1
183.52,466.94,82,2.828,3,w1118,m,2,1
171.86,465.02,82,2.828,3,w1118,m,2,1
107.75,416.09,82,2.828,3,w1118,m,2,1
96.96,458.71,82,2.828,3,w1118,m,2,1
93.77,401.04,82,2.828,3,w1118,m,2,1
91.71,432.86,82,2.828,3,w1118,m,2,1
86.68,453.93,82,2.828,3,w1118,m,2,1
79.84,435.66,82,2.828,3,w1118,m,2,1
194.64,484.0,83,2.862,3,w1118,m,2,1
185.69,466.38,83,2.862,3,w1118,m,2,1
173.64,464.01,83,2.862,3,w1118,m,2,1
111.65,416.78,83,2.862,3,w1118,m,2,1
98.72,458.23,83,2.862,3,w1118,m,2,1
94.86,401.09,83,2.862,3,w1118,m,2,1
92.66,433.14,83,2.862,3,w1118,m,2,1
90.16,454.74,83,2.862,3,w1118,m,2,1
82.88,435.73,83,2.862,3,w1118,m,2,1
195.64,484.75,84,2.897,3,w1118,m,2,1
186.73,466.76,84,2.897,3,w1118,m,2,1
177.69,462.1,84,2.897,3,w1118,m,2,1
112.67,416.85,84,2.897,3,w1118,m,2,1
102.11,457.35,84,2.897,3,w1118,m,2,1
98.34,433.31,84,2.897,3,w1118,m,2,1
95.88,401.28,84,2.897,3,w1118,m,2,1
90.53,454.73,84,2.897,3,w1118,m,2,1
85.64,435.29,84,2.897,3,w1118,m,2,1
196.5,484.93,85,2.931,3,w1118,m,2,1
189.62,466.27,85,2.931,3,w1118,m,2,1
177.64,461.99,85,2.931,3,w1118,m,2,1
115.64,416.66,85,2.931,3,w1118,m,2,1
100.42,433.56,85,2.931,3,w1118,m,2,1
97.86,401.32,85,2.931,3,w1118,m,2,1
97.02,458.8,85,2.931,3,w1118,m,2,1
88.69,454.03,85,2.931,3,w1118,m,2,1
87.68,434.81,85,2.931,3,w1118,m,2,1
196.63,484.91,86,2.966,3,w1118,m,2,1
190.71,465.93,86,2.966,3,w1118,m,2,1
177.7,462.06,86,2.966,3,w1118,m,2,1
116.64,416.6,86,2.966,3,w1118,m,2,1
98.88,401.4,86,2.966,3,w1118,m,2,1
97.77,433.19,86,2.966,3,w1118,m,2,1
96.95,458.81,86,2.966,3,w1118,m,2,1
196.65,484.97,87,3.0,3,w1118,m,2,1
195.59,465.24,87,3.0,3,w1118,m,2,1
183.28,460.21,87,3.0,3,w1118,m,2,1
119.52,416.77,87,3.0,3,w1118,m,2,1
100.73,401.82,87,3.0,3,w1118,m,2,1
99.76,433.16,87,3.0,3,w1118,m,2,1
97.72,458.67,87,3.0,3,w1118,m,2,1
91.61,452.8,87,3.0,3,w1118,m,2,1
197.35,485.12,88,3.034,3,w1118,m,2,1
196.66,465.18,88,3.034,3,w1118,m,2,1
182.69,461.12,88,3.034,3,w1118,m,2,1
120.64,416.78,88,3.034,3,w1118,m,2,1
106.53,433.69,88,3.034,3,w1118,m,2,1
101.87,402.05,88,3.034,3,w1118,m,2,1
97.73,458.73,88,3.034,3,w1118,m,2,1
94.73,433.27,88,3.034,3,w1118,m,2,1
89.67,452.89,88,3.034,3,w1118,m,2,1
197.73,464.9,89,3.069,3,w1118,m,2,1
197.36,485.09,89,3.069,3,w1118,m,2,1
181.77,461.07,89,3.069,3,w1118,m,2,1
123.4,416.89,89,3.069,3,w1118,m,2,1
108.53,433.74,89,3.069,3,w1118,m,2,1
105.64,402.89,89,3.069,3,w1118,m,2,1
97.83,458.8,89,3.069,3,w1118,m,2,1
96.85,432.77,89,3.069,3,w1118,m,2,1
90.68,452.09,89,3.069,3,w1118,m,2,1
201.66,464.23,90,3.103,3,w1118,m,2,1
197.34,485.08,90,3.103,3,w1118,m,2,1
187.44,459.19,90,3.103,3,w1118,m,2,1
120.85,416.24,90,3.103,3,w1118,m,2,1
111.3,433.81,90,3.103,3,w1118,m,2,1
106.67,403.14,90,3.103,3,w1118,m,2,1
99.68,431.87,90,3.103,3,w1118,m,2,1
98.74,458.89,90,3.103,3,w1118,m,2,1
92.14,451.19,90,3.103,3,w1118,m,2,1
202.77,464.72,91,3.138,3,w1118,m,2,1
197.35,485.06,91,3.138,3,w1118,m,2,1
184.65,460.05,91,3.138,3,w1118,m,2,1
122.74,415.84,91,3.138,3,w1118,m,2,1
112.42,433.74,91,3.138,3,w1118,m,2,1
106.77,403.1,91,3.138,3,w1118,m,2,1
100.9,431.39,91,3.138,3,w1118,m,2,1
98.83,458.74,91,3.138,3,w1118,m,2,1
91.49,451.19,91,3.138,3,w1118,m,2,1
208.56,463.2,92,3.172,3,w1118,m,2,1
198.14,485.42,92,3.172,3,w1118,m,2,1
185.65,460.1,92,3.172,3,w1118,m,2,1
124.8,416.2,92,3.172,3,w1118,m,2,1
113.44,433.7,92,3.172,3,w1118,m,2,1
107.77,403.83,92,3.172,3,w1118,m,2,1
101.93,430.8,92,3.172,3,w1118,m,2,1
100.83,458.83,92,3.172,3,w1118,m,2,1
91.53,451.05,92,3.172,3,w1118,m,2,1
209.67,462.89,93,3.207,3,w1118,m,2,1
197.42,485.03,93,3.207,3,w1118,m,2,1
191.26,459.3,93,3.207,3,w1118,m,2,1
128.63,416.77,93,3.207,3,w1118,m,2,1
114.23,433.87,93,3.207,3,w1118,m,2,1
109.69,404.01,93,3.207,3,w1118,m,2,1
105.6,458.21,93,3.207,3,w1118,m,2,1
91.59,451.01,93,3.207,3,w1118,m,2,1
211.72,462.93,94,3.241,3,w1118,m,2,1
195.88,484.02,94,3.241,3,w1118,m,2,1
193.12,459.26,94,3.241,3,w1118,m,2,1
129.66,416.7,94,3.241,3,w1118,m,2,1
114.44,433.98,94,3.241,3,w1118,m,2,1
112.18,404.68,94,3.241,3,w1118,m,2,1
106.6,458.29,94,3.241,3,w1118,m,2,1
91.6,450.95,94,3.241,3,w1118,m,2,1
215.63,461.91,95,3.276,3,w1118,m,2,1
197.44,484.96,95,3.276,3,w1118,m,2,1
188.86,459.81,95,3.276,3,w1118,m,2,1
128.81,415.95,95,3.276,3,w1118,m,2,1
114.65,433.83,95,3.276,3,w1118,m,2,1
113.5,405.03,95,3.276,3,w1118,m,2,1
107.71,457.97,95,3.276,3,w1118,m,2,1
91.57,450.84,95,3.276,3,w1118,m,2,1
216.74,461.13,96,3.31,3,w1118,m,2,1
197.53,484.95,96,3.31,3,w1118,m,2,1
190.74,459.07,96,3.31,3,w1118,m,2,1
129.89,415.93,96,3.31,3,w1118,m,2,1
115.48,433.81,96,3.31,3,w1118,m,2,1
113.73,405.02,96,3.31,3,w1118,m,2,1
109.83,458.05,96,3.31,3,w1118,m,2,1
106.78,429.0,96,3.31,3,w1118,m,2,1
92.65,450.16,96,3.31,3,w1118,m,2,1
223.18,459.17,97,3.345,3,w1118,m,2,1
197.5,484.96,97,3.345,3,w1118,m,2,1
193.64,458.23,97,3.345,3,w1118,m,2,1
131.85,416.2,97,3.345,3,w1118,m,2,1
116.76,405.86,97,3.345,3,w1118,m,2,1
115.61,433.73,97,3.345,3,w1118,m,2,1
115.57,456.83,97,3.345,3,w1118,m,2,1
106.79,428.91,97,3.345,3,w1118,m,2,1
94.2,449.42,97,3.345,3,w1118,m,2,1
225.28,459.27,98,3.379,3,w1118,m,2,1
197.49,484.96,98,3.379,3,w1118,m,2,1
195.63,458.14,98,3.379,3,w1118,m,2,1
133.74,416.27,98,3.379,3,w1118,m,2,1
115.87,405.33,98,3.379,3,w1118,m,2,1
115.68,433.72,98,3.379,3,w1118,m,2,1
114.77,457.13,98,3.379,3,w1118,m,2,1
106.73,429.02,98,3.379,3,w1118,m,2,1
94.31,449.16,98,3.379,3,w1118,m,2,1
226.59,458.25,99,3.414,3,w1118,m,2,1
197.53,484.93,99,3.414,3,w1118,m,2,1
194.81,459.1,99,3.414,3,w1118,m,2,1
134.73,416.11,99,3.414,3,w1118,m,2,1
118.73,405.91,99,3.414,3,w1118,m,2,1
117.4,433.76,99,3.414,3,w1118,m,2,1
116.79,456.82,99,3.414,3,w1118,m,2,1
106.66,428.86,99,3.414,3,w1118,m,2,1
92.61,449.93,99,3.414,3,w1118,m,2,1
228.67,457.11,100,3.448,3,w1118,m,2,1
197.56,484.93,100,3.448,3,w1118,m,2,1
196.71,459.18,100,3.448,3,w1118,m,2,1
135.81,415.75,100,3.448,3,w1118,m,2,1
122.58,455.18,100,3.448,3,w1118,m,2,1
118.91,405.86,100,3.448,3,w1118,m,2,1
117.55,433.75,100,3.448,3,w1118,m,2,1
106.66,428.85,100,3.448,3,w1118,m,2,1
94.5,448.38,100,3.448,3,w1118,m,2,1
231.57,456.99,101,3.483,3,w1118,m,2,1
199.63,458.01,101,3.483,3,w1118,m,2,1
197.54,484.93,101,3.483,3,w1118,m,2,1
137.7,415.68,101,3.483,3,w1118,m,2,1
123.67,455.15,101,3.483,3,w1118,m,2,1
120.84,406.18,101,3.483,3,w1118,m,2,1
118.25,433.76,101,3.483,3,w1118,m,2,1
106.62,428.79,101,3.483,3,w1118,m,2,1
94.6,448.34,101,3.483,3,w1118,m,2,1
235.49,455.22,102,3.517,3,w1118,m,2,1
198.81,457.95,102,3.517,3,w1118,m,2,1
197.53,484.9,102,3.517,3,w1118,m,2,1
138.72,415.82,102,3.517,3,w1118,m,2,1
125.6,454.9,102,3.517,3,w1118,m,2,1
123.81,407.06,102,3.517,3,w1118,m,2,1
118.44,433.82,102,3.517,3,w1118,m,2,1
105.86,428.85,102,3.517,3,w1118,m,2,1
94.59,448.3,102,3.517,3,w1118,m,2,1
234.7,454.94,103,3.552,3,w1118,m,2,1
199.78,457.8,103,3.552,3,w1118,m,2,1
197.54,484.9,103,3.552,3,w1118,m,2,1
140.75,416.17,103,3.552,3,w1118,m,2,1
127.48,408.22,103,3.552,3,w1118,m,2,1
125.74,455.05,103,3.552,3,w1118,m,2,1
118.58,434.07,103,3.552,3,w1118,m,2,1
105.86,428.8,103,3.552,3,w1118,m,2,1
94.59,448.27,103,3.552,3,w1118,m,2,1
240.48,453.37,104,3.586,3,w1118,m,2,1
206.5,457.06,104,3.586,3,w1118,m,2,1
197.52,484.88,104,3.586,3,w1118,m,2,1
141.84,416.19,104,3.586,3,w1118,m,2,1
126.79,455.05,104,3.586,3,w1118,m,2,1
125.83,407.37,104,3.586,3,w1118,m,2,1
114.8,433.87,104,3.586,3,w1118,m,2,1
94.55,448.13,104,3.586,3,w1118,m,2,1
243.53,453.27,105,3.621,3,w1118,m,2,1
202.84,457.99,105,3.621,3,w1118,m,2,1
197.51,484.87,105,3.621,3,w1118,m,2,1
143.76,415.68,105,3.621,3,w1118,m,2,1
128.77,408.78,105,3.621,3,w1118,m,2,1
128.77,454.81,105,3.621,3,w1118,m,2,1
115.71,433.87,105,3.621,3,w1118,m,2,1
108.52,428.1,105,3.621,3,w1118,m,2,1
95.19,447.47,105,3.621,3,w1118,m,2,1
244.59,452.14,106,3.655,3,w1118,m,2,1
203.77,457.93,106,3.655,3,w1118,m,2,1
197.51,484.87,106,3.655,3,w1118,m,2,1
144.87,415.34,106,3.655,3,w1118,m,2,1
130.71,454.62,106,3.655,3,w1118,m,2,1
128.79,408.31,106,3.655,3,w1118,m,2,1
117.65,433.93,106,3.655,3,w1118,m,2,1
105.76,428.27,106,3.655,3,w1118,m,2,1
95.19,447.42,106,3.655,3,w1118,m,2,1
244.85,451.93,107,3.69,3,w1118,m,2,1
205.68,457.09,107,3.69,3,w1118,m,2,1
197.54,484.86,107,3.69,3,w1118,m,2,1
146.79,415.38,107,3.69,3,w1118,m,2,1
136.4,454.32,107,3.69,3,w1118,m,2,1
133.6,409.93,107,3.69,3,w1118,m,2,1
118.69,433.84,107,3.69,3,w1118,m,2,1
107.59,428.09,107,3.69,3,w1118,m,2,1
95.23,447.37,107,3.69,3,w1118,m,2,1
248.68,452.04,108,3.724,3,w1118,m,2,1
205.85,456.89,108,3.724,3,w1118,m,2,1
197.52,484.86,108,3.724,3,w1118,m,2,1
148.72,415.72,108,3.724,3,w1118,m,2,1
135.71,454.73,108,3.724,3,w1118,m,2,1
134.66,410.01,108,3.724,3,w1118,m,2,1
125.27,435.87,108,3.724,3,w1118,m,2,1
107.63,427.95,108,3.724,3,w1118,m,2,1
95.22,447.38,108,3.724,3,w1118,m,2,1
251.63,451.2,109,3.759,3,w1118,m,2,1
207.76,455.95,109,3.759,3,w1118,m,2,1
197.5,484.89,109,3.759,3,w1118,m,2,1
149.73,415.95,109,3.759,3,w1118,m,2,1
138.66,454.94,109,3.759,3,w1118,m,2,1
135.62,410.03,109,3.759,3,w1118,m,2,1
123.67,435.77,109,3.759,3,w1118,m,2,1
105.73,427.85,109,3.759,3,w1118,m,2,1
95.24,447.41,109,3.759,3,w1118,m,2,1
252.49,450.3,110,3.793,3,w1118,m,2,1
208.89,455.99,110,3.793,3,w1118,m,2,1
197.49,484.89,110,3.793,3,w1118,m,2,1
150.81,415.75,110,3.793,3,w1118,m,2,1
139.79,455.26,110,3.793,3,w1118,m,2,1
134.78,410.25,110,3.793,3,w1118,m,2,1
124.88,436.05,110,3.793,3,w1118,m,2,1
106.69,427.97,110,3.793,3,w1118,m,2,1
95.25,447.43,110,3.793,3,w1118,m,2,1
259.27,448.93,111,3.828,3,w1118,m,2,1
215.54,454.79,111,3.828,3,w1118,m,2,1
197.49,484.92,111,3.828,3,w1118,m,2,1
154.64,415.04,111,3.828,3,w1118,m,2,1
146.17,456.54,111,3.828,3,w1118,m,2,1
137.72,410.88,111,3.828,3,w1118,m,2,1
131.65,437.19,111,3.828,3,w1118,m,2,1
106.66,427.88,111,3.828,3,w1118,m,2,1
95.22,447.48,111,3.828,3,w1118,m,2,1
261.49,448.97,112,3.862,3,w1118,m,2,1
212.65,455.89,112,3.862,3,w1118,m,2,1
197.49,484.9,112,3.862,3,w1118,m,2,1
156.59,415.05,112,3.862,3,w1118,m,2,1
146.55,456.94,112,3.862,3,w1118,m,2,1
140.57,411.8,112,3.862,3,w1118,m,2,1
130.76,437.25,112,3.862,3,w1118,m,2,1
107.62,427.99,112,3.862,3,w1118,m,2,1
94.55,447.89,112,3.862,3,w1118,m,2,1
259.79,448.79,113,3.897,3,w1118,m,2,1
213.72,454.82,113,3.897,3,w1118,m,2,1
197.5,484.91,113,3.897,3,w1118,m,2,1
155.77,415.24,113,3.897,3,w1118,m,2,1
145.72,456.95,113,3.897,3,w1118,m,2,1
139.76,411.07,113,3.897,3,w1118,m,2,1
133.79,437.98,113,3.897,3,w1118,m,2,1
106.66,428.07,113,3.897,3,w1118,m,2,1
94.59,447.91,113,3.897,3,w1118,m,2,1
262.8,447.09,114,3.931,3,w1118,m,2,1
214.8,454.01,114,3.931,3,w1118,m,2,1
197.48,484.9,114,3.931,3,w1118,m,2,1
156.77,415.43,114,3.931,3,w1118,m,2,1
146.73,457.25,114,3.931,3,w1118,m,2,1
140.74,411.02,114,3.931,3,w1118,m,2,1
140.49,439.3,114,3.931,3,w1118,m,2,1
106.69,428.11,114,3.931,3,w1118,m,2,1
94.58,447.98,114,3.931,3,w1118,m,2,1
264.76,447.03,115,3.966,3,w1118,m,2,1
215.68,453.63,115,3.966,3,w1118,m,2,1
197.49,484.87,115,3.966,3,w1118,m,2,1
157.96,415.17,115,3.966,3,w1118,m,2,1
148.69,457.82,115,3.966,3,w1118,m,2,1
142.51,439.96,115,3.966,3,w1118,m,2,1
141.79,412.11,115,3.966,3,w1118,m,2,1
105.8,428.03,115,3.966,3,w1118,m,2,1
94.58,448.02,115,3.966,3,w1118,m,2,1
271.27,445.25,116,4.0,3,w1118,m,2,1
217.77,453.34,116,4.0,3,w1118,m,2,1
197.5,484.89,116,4.0,3,w1118,m,2,1
159.84,414.35,116,4.0,3,w1118,m,2,1
148.81,457.92,116,4.0,3,w1118,m,2,1
141.88,412.19,116,4.0,3,w1118,m,2,1
140.76,439.99,116,4.0,3,w1118,m,2,1
106.66,427.9,116,4.0,3,w1118,m,2,1
94.6,448.01,116,4.0,3,w1118,m,2,1
269.73,445.17,117,4.034,3,w1118,m,2,1
219.67,453.08,117,4.034,3,w1118,m,2,1
197.41,484.96,117,4.034,3,w1118,m,2,1
164.61,414.59,117,4.034,3,w1118,m,2,1
149.72,458.18,117,4.034,3,w1118,m,2,1
146.58,413.86,117,4.034,3,w1118,m,2,1
142.83,439.91,117,4.034,3,w1118,m,2,1
105.76,427.98,117,4.034,3,w1118,m,2,1
94.61,448.01,117,4.034,3,w1118,m,2,1
271.82,445.03,118,4.069,3,w1118,m,2,1
224.64,452.02,118,4.069,3,w1118,m,2,1
197.44,484.99,118,4.069,3,w1118,m,2,1
164.67,414.71,118,4.069,3,w1118,m,2,1
152.59,458.94,118,4.069,3,w1118,m,2,1
150.25,441.79,118,4.069,3,w1118,m,2,1
147.56,413.97,118,4.069,3,w1118,m,2,1
105.76,428.07,118,4.069,3,w1118,m,2,1
94.6,448.02,118,4.069,3,w1118,m,2,1
348.44,424.24,119,4.103,3,w1118,m,2,1
274.79,445.21,119,4.103,3,w1118,m,2,1
222.68,452.06,119,4.103,3,w1118,m,2,1
197.48,485.02,119,4.103,3,w1118,m,2,1
167.62,414.78,119,4.103,3,w1118,m,2,1
151.78,458.81,119,4.103,3,w1118,m,2,1
147.65,414.01,119,4.103,3,w1118,m,2,1
147.65,441.18,119,4.103,3,w1118,m,2,1
105.79,428.05,119,4.103,3,w1118,m,2,1
94.62,448.02,119,4.103,3,w1118,m,2,1
348.06,424.56,120,4.138,3,w1118,m,2,1
278.67,442.89,120,4.138,3,w1118,m,2,1
222.76,451.93,120,4.138,3,w1118,m,2,1
197.47,485.09,120,4.138,3,w1118,m,2,1
165.86,414.62,120,4.138,3,w1118,m,2,1
152.74,458.84,120,4.138,3,w1118,m,2,1
150.7,441.77,120,4.138,3,w1118,m,2,1
147.72,414.12,120,4.138,3,w1118,m,2,1
106.68,428.02,120,4.138,3,w1118,m,2,1
94.58,448.1,120,4.138,3,w1118,m,2,1
347.99,424.59,121,4.172,3,w1118,m,2,1
283.22,441.2,121,4.172,3,w1118,m,2,1
223.84,451.29,121,4.172,3,w1118,m,2,1
198.21,485.48,121,4.172,3,w1118,m,2,1
166.89,414.17,121,4.172,3,w1118,m,2,1
153.7,458.99,121,4.172,3,w1118,m,2,1
151.72,441.92,121,4.172,3,w1118,m,2,1
148.82,414.02,121,4.172,3,w1118,m,2,1
106.64,427.9,121,4.172,3,w1118,m,2,1
94.62,448.09,121,4.172,3,w1118,m,2,1
347.83,424.39,122,4.207,3,w1118,m,2,1
285.24,441.27,122,4.207,3,w1118,m,2,1
225.69,451.11,122,4.207,3,w1118,m,2,1
197.44,485.13,122,4.207,3,w1118,m,2,1
168.73,414.07,122,4.207,3,w1118,m,2,1
158.21,443.76,122,4.207,3,w1118,m,2,1
153.76,458.98,122,4.207,3,w1118,m,2,1
149.73,414.35,122,4.207,3,w1118,m,2,1
106.65,427.86,122,4.207,3,w1118,m,2,1
94.62,448.11,122,4.207,3,w1118,m,2,1
347.66,424.14,123,4.241,3,w1118,m,2,1
286.4,440.96,123,4.241,3,w1118,m,2,1
226.73,451.15,123,4.241,3,w1118,m,2,1
198.18,485.53,123,4.241,3,w1118,m,2,1
169.78,414.07,123,4.241,3,w1118,m,2,1
159.51,444.01,123,4.241,3,w1118,m,2,1
153.82,459.05,123,4.241,3,w1118,m,2,1
151.82,414.78,123,4.241,3,w1118,m,2,1
106.72,428.24,123,4.241,3,w1118,m,2,1
94.62,448.12,123,4.241,3,w1118,m,2,1
347.53,424.13,124,4.276,3,w1118,m,2,1
283.82,440.86,124,4.276,3,w1118,m,2,1
228.65,451.03,124,4.276,3,w1118,m,2,1
197.66,485.07,124,4.276,3,w1118,m,2,1
170.89,414.33,124,4.276,3,w1118,m,2,1
156.8,443.33,124,4.276,3,w1118,m,2,1
154.71,415.71,124,4.276,3,w1118,m,2,1
154.71,459.17,124,4.276,3,w1118,m,2,1
106.72,428.24,124,4.276,3,w1118,m,2,1
94.64,448.15,124,4.276,3,w1118,m,2,1
347.45,423.99,125,4.31,3,w1118,m,2,1
289.56,438.96,125,4.31,3,w1118,m,2,1
230.61,449.94,125,4.31,3,w1118,m,2,1
197.76,485.14,125,4.31,3,w1118,m,2,1
172.71,413.96,125,4.31,3,w1118,m,2,1
163.49,444.99,125,4.31,3,w1118,m,2,1
154.74,459.1,125,4.31,3,w1118,m,2,1
153.71,415.23,125,4.31,3,w1118,m,2,1
106.67,428.78,125,4.31,3,w1118,m,2,1
94.65,448.15,125,4.31,3,w1118,m,2,1
347.39,424.07,126,4.345,3,w1118,m,2,1
289.74,439.94,126,4.345,3,w1118,m,2,1
230.72,449.78,126,4.345,3,w1118,m,2,1
200.35,486.03,126,4.345,3,w1118,m,2,1
173.78,413.64,126,4.345,3,w1118,m,2,1
165.47,445.73,126,4.345,3,w1118,m,2,1
155.72,415.96,126,4.345,3,w1118,m,2,1
154.7,459.09,126,4.345,3,w1118,m,2,1
