y,x,frame,t,vial,geno,sex,day,rep
36.09,403.76,50,1.724,3,w1118,m,2,1
26.0,433.25,50,1.724,3,w1118,m,2,1
368.69,412.17,51,1.759,3,w1118,m,2,1
347.93,413.14,51,1.759,3,w1118,m,2,1
166.88,470.21,51,1.759,3,w1118,m,2,1
163.91,450.7,51,1.759,3,w1118,m,2,1
146.99,476.9,51,1.759,3,w1118,m,2,1
112.08,458.81,51,1.759,3,w1118,m,2,1
73.97,445.75,51,1.759,3,w1118,m,2,1
66.99,433.76,51,1.759,3,w1118,m,2,1
62.15,412.16,51,1.759,3,w1118,m,2,1
36.29,403.32,51,1.759,3,w1118,m,2,1
29.7,432.77,51,1.759,3,w1118,m,2,1
351.62,413.98,52,1.793,3,w1118,m,2,1
167.09,469.92,52,1.793,3,w1118,m,2,1
162.2,449.93,52,1.793,3,w1118,m,2,1
148.02,477.07,52,1.793,3,w1118,m,2,1
112.07,458.82,52,1.793,3,w1118,m,2,1
73.97,445.76,52,1.793,3,w1118,m,2,1
67.0,433.74,52,1.793,3,w1118,m,2,1
64.21,412.15,52,1.793,3,w1118,m,2,1
39.99,402.67,52,1.793,3,w1118,m,2,1
29.75,432.23,52,1.793,3,w1118,m,2,1
351.76,413.95,53,1.828,3,w1118,m,2,1
169.04,469.82,53,1.828,3,w1118,m,2,1
165.03,451.99,53,1.828,3,w1118,m,2,1
149.97,476.93,53,1.828,3,w1118,m,2,1
112.09,458.85,53,1.828,3,w1118,m,2,1
73.98,445.76,53,1.828,3,w1118,m,2,1
67.02,412.2,53,1.828,3,w1118,m,2,1
66.98,433.77,53,1.828,3,w1118,m,2,1
42.22,402.15,53,1.828,3,w1118,m,2,1
30.03,432.15,53,1.828,3,w1118,m,2,1
351.89,414.29,54,1.862,3,w1118,m,2,1
172.7,470.79,54,1.862,3,w1118,m,2,1
167.16,453.88,54,1.862,3,w1118,m,2,1
151.02,477.02,54,1.862,3,w1118,m,2,1
112.08,458.83,54,1.862,3,w1118,m,2,1
73.12,445.71,54,1.862,3,w1118,m,2,1
68.22,412.31,54,1.862,3,w1118,m,2,1
67.0,433.76,54,1.862,3,w1118,m,2,1
47.01,402.03,54,1.862,3,w1118,m,2,1
37.15,431.33,54,1.862,3,w1118,m,2,1
352.07,414.25,55,1.897,3,w1118,m,2,1
172.94,470.96,55,1.897,3,w1118,m,2,1
167.87,455.22,55,1.897,3,w1118,m,2,1
153.98,476.13,55,1.897,3,w1118,m,2,1
114.0,458.3,55,1.897,3,w1118,m,2,1
73.13,445.71,55,1.897,3,w1118,m,2,1
70.98,412.7,55,1.897,3,w1118,m,2,1
67.01,433.75,55,1.897,3,w1118,m,2,1
50.99,401.84,55,1.897,3,w1118,m,2,1
37.14,431.39,55,1.897,3,w1118,m,2,1
358.81,415.66,56,1.931,3,w1118,m,2,1
174.09,470.87,56,1.931,3,w1118,m,2,1
169.26,456.76,56,1.931,3,w1118,m,2,1
155.95,475.98,56,1.931,3,w1118,m,2,1
113.99,458.3,56,1.931,3,w1118,m,2,1
73.13,445.71,56,1.931,3,w1118,m,2,1
72.2,412.4,56,1.931,3,w1118,m,2,1
67.0,433.75,56,1.931,3,w1118,m,2,1
53.99,401.7,56,1.931,3,w1118,m,2,1
37.25,431.68,56,1.931,3,w1118,m,2,1
358.19,415.07,57,1.966,3,w1118,m,2,1
175.16,471.12,57,1.966,3,w1118,m,2,1
170.96,457.28,57,1.966,3,w1118,m,2,1
158.82,475.31,57,1.966,3,w1118,m,2,1
112.13,458.84,57,1.966,3,w1118,m,2,1
75.94,412.9,57,1.966,3,w1118,m,2,1
73.11,445.77,57,1.966,3,w1118,m,2,1
66.99,433.73,57,1.966,3,w1118,m,2,1
53.22,401.4,57,1.966,3,w1118,m,2,1
38.16,431.8,57,1.966,3,w1118,m,2,1
361.64,415.95,58,2.0,3,w1118,m,2,1
178.9,472.3,58,2.0,3,w1118,m,2,1
172.99,459.22,58,2.0,3,w1118,m,2,1
160.71,475.27,58,2.0,3,w1118,m,2,1
112.19,458.9,58,2.0,3,w1118,m,2,1
77.12,413.16,58,2.0,3,w1118,m,2,1
73.99,445.83,58,2.0,3,w1118,m,2,1
67.01,433.73,58,2.0,3,w1118,m,2,1
58.04,400.92,58,2.0,3,w1118,m,2,1
42.96,430.59,58,2.0,3,w1118,m,2,1
361.74,415.24,59,2.034,3,w1118,m,2,1
180.84,472.89,59,2.034,3,w1118,m,2,1
174.23,460.82,59,2.034,3,w1118,m,2,1
162.55,475.25,59,2.034,3,w1118,m,2,1
112.2,458.9,59,2.034,3,w1118,m,2,1
79.96,413.78,59,2.034,3,w1118,m,2,1
73.12,445.78,59,2.034,3,w1118,m,2,1
66.99,433.72,59,2.034,3,w1118,m,2,1
61.95,401.05,59,2.034,3,w1118,m,2,1
43.15,430.63,59,2.034,3,w1118,m,2,1
361.86,414.8,60,2.069,3,w1118,m,2,1
182.84,472.93,60,2.069,3,w1118,m,2,1
176.25,461.98,60,2.069,3,w1118,m,2,1
159.11,476.0,60,2.069,3,w1118,m,2,1
112.16,458.95,60,2.069,3,w1118,m,2,1
82.02,413.71,60,2.069,3,w1118,m,2,1
73.07,445.81,60,2.069,3,w1118,m,2,1
66.14,433.66,60,2.069,3,w1118,m,2,1
63.99,400.69,60,2.069,3,w1118,m,2,1
50.7,430.25,60,2.069,3,w1118,m,2,1
362.02,415.06,61,2.103,3,w1118,m,2,1
183.92,473.06,61,2.103,3,w1118,m,2,1
179.04,462.91,61,2.103,3,w1118,m,2,1
161.97,474.85,61,2.103,3,w1118,m,2,1
112.18,459.01,61,2.103,3,w1118,m,2,1
83.99,413.68,61,2.103,3,w1118,m,2,1
74.01,445.85,61,2.103,3,w1118,m,2,1
66.99,433.7,61,2.103,3,w1118,m,2,1
64.12,400.22,61,2.103,3,w1118,m,2,1
49.03,430.64,61,2.103,3,w1118,m,2,1
362.57,415.1,62,2.138,3,w1118,m,2,1
186.67,474.02,62,2.138,3,w1118,m,2,1
180.17,463.92,62,2.138,3,w1118,m,2,1
162.05,474.73,62,2.138,3,w1118,m,2,1
112.17,459.04,62,2.138,3,w1118,m,2,1
86.0,413.79,62,2.138,3,w1118,m,2,1
73.12,445.81,62,2.138,3,w1118,m,2,1
66.99,433.7,62,2.138,3,w1118,m,2,1
66.13,400.26,62,2.138,3,w1118,m,2,1
51.98,430.21,62,2.138,3,w1118,m,2,1
362.62,415.0,63,2.172,3,w1118,m,2,1
186.96,474.27,63,2.172,3,w1118,m,2,1
182.02,465.02,63,2.172,3,w1118,m,2,1
167.72,473.2,63,2.172,3,w1118,m,2,1
112.17,459.01,63,2.172,3,w1118,m,2,1
87.11,413.88,63,2.172,3,w1118,m,2,1
73.12,445.84,63,2.172,3,w1118,m,2,1
72.8,400.07,63,2.172,3,w1118,m,2,1
67.04,433.72,63,2.172,3,w1118,m,2,1
54.1,430.42,63,2.172,3,w1118,m,2,1
362.82,414.68,64,2.207,3,w1118,m,2,1
188.84,474.73,64,2.207,3,w1118,m,2,1
183.12,465.27,64,2.207,3,w1118,m,2,1
168.92,473.19,64,2.207,3,w1118,m,2,1
112.16,458.96,64,2.207,3,w1118,m,2,1
89.09,413.68,64,2.207,3,w1118,m,2,1
74.0,445.87,64,2.207,3,w1118,m,2,1
73.05,400.12,64,2.207,3,w1118,m,2,1
68.1,433.78,64,2.207,3,w1118,m,2,1
57.05,430.27,64,2.207,3,w1118,m,2,1
189.89,474.99,65,2.241,3,w1118,m,2,1
166.97,473.87,65,2.241,3,w1118,m,2,1
112.14,458.72,65,2.241,3,w1118,m,2,1
91.14,413.98,65,2.241,3,w1118,m,2,1
75.03,399.82,65,2.241,3,w1118,m,2,1
73.99,445.89,65,2.241,3,w1118,m,2,1
69.74,433.82,65,2.241,3,w1118,m,2,1
59.01,430.03,65,2.241,3,w1118,m,2,1
192.78,475.92,66,2.276,3,w1118,m,2,1
186.02,467.13,66,2.276,3,w1118,m,2,1
171.7,471.24,66,2.276,3,w1118,m,2,1
112.12,458.68,66,2.276,3,w1118,m,2,1
93.07,414.3,66,2.276,3,w1118,m,2,1
77.04,400.1,66,2.276,3,w1118,m,2,1
74.03,445.96,66,2.276,3,w1118,m,2,1
69.55,433.67,66,2.276,3,w1118,m,2,1
61.2,430.18,66,2.276,3,w1118,m,2,1
193.89,476.24,67,2.31,3,w1118,m,2,1
187.89,467.98,67,2.31,3,w1118,m,2,1
172.65,471.01,67,2.31,3,w1118,m,2,1
113.01,458.29,67,2.31,3,w1118,m,2,1
96.03,414.74,67,2.31,3,w1118,m,2,1
79.06,399.9,67,2.31,3,w1118,m,2,1
74.07,446.2,67,2.31,3,w1118,m,2,1
69.74,431.4,67,2.31,3,w1118,m,2,1
195.77,476.66,68,2.345,3,w1118,m,2,1
187.88,468.18,68,2.345,3,w1118,m,2,1
173.75,470.04,68,2.345,3,w1118,m,2,1
113.03,458.37,68,2.345,3,w1118,m,2,1
97.13,414.24,68,2.345,3,w1118,m,2,1
81.06,400.05,68,2.345,3,w1118,m,2,1
75.06,447.2,68,2.345,3,w1118,m,2,1
71.75,431.0,68,2.345,3,w1118,m,2,1
195.96,476.88,69,2.379,3,w1118,m,2,1
187.91,468.16,69,2.379,3,w1118,m,2,1
171.11,471.15,69,2.379,3,w1118,m,2,1
112.16,458.67,69,2.379,3,w1118,m,2,1
103.76,415.13,69,2.379,3,w1118,m,2,1
83.03,399.9,69,2.379,3,w1118,m,2,1
77.01,447.9,69,2.379,3,w1118,m,2,1
72.0,430.44,69,2.379,3,w1118,m,2,1
197.01,477.04,70,2.414,3,w1118,m,2,1
187.96,468.08,70,2.414,3,w1118,m,2,1
176.69,469.31,70,2.414,3,w1118,m,2,1
112.14,458.7,70,2.414,3,w1118,m,2,1
102.0,415.06,70,2.414,3,w1118,m,2,1
86.07,399.99,70,2.414,3,w1118,m,2,1
79.87,449.05,70,2.414,3,w1118,m,2,1
78.52,430.94,70,2.414,3,w1118,m,2,1
200.51,478.13,71,2.448,3,w1118,m,2,1
188.07,467.87,71,2.448,3,w1118,m,2,1
176.9,468.99,71,2.448,3,w1118,m,2,1
112.16,458.71,71,2.448,3,w1118,m,2,1
103.98,415.37,71,2.448,3,w1118,m,2,1
89.02,400.13,71,2.448,3,w1118,m,2,1
80.91,449.06,71,2.448,3,w1118,m,2,1
80.75,430.92,71,2.448,3,w1118,m,2,1
70.12,433.87,71,2.448,3,w1118,m,2,1
200.04,478.22,72,2.483,3,w1118,m,2,1
188.25,467.67,72,2.483,3,w1118,m,2,1
176.93,467.94,72,2.483,3,w1118,m,2,1
112.14,458.75,72,2.483,3,w1118,m,2,1
105.95,414.81,72,2.483,3,w1118,m,2,1
90.97,400.06,72,2.483,3,w1118,m,2,1
83.69,431.39,72,2.483,3,w1118,m,2,1
82.02,449.08,72,2.483,3,w1118,m,2,1
72.13,433.99,72,2.483,3,w1118,m,2,1
201.94,478.83,73,2.517,3,w1118,m,2,1
189.09,467.92,73,2.517,3,w1118,m,2,1
176.94,467.98,73,2.517,3,w1118,m,2,1
112.16,458.7,73,2.517,3,w1118,m,2,1
107.89,414.97,73,2.517,3,w1118,m,2,1
91.07,399.89,73,2.517,3,w1118,m,2,1
85.99,450.8,73,2.517,3,w1118,m,2,1
85.96,431.8,73,2.517,3,w1118,m,2,1
74.94,434.72,73,2.517,3,w1118,m,2,1
203.63,480.03,74,2.552,3,w1118,m,2,1
191.69,469.0,74,2.552,3,w1118,m,2,1
176.97,467.98,74,2.552,3,w1118,m,2,1
112.13,458.68,74,2.552,3,w1118,m,2,1
108.94,415.37,74,2.552,3,w1118,m,2,1
93.09,399.93,74,2.552,3,w1118,m,2,1
88.81,431.36,74,2.552,3,w1118,m,2,1
86.0,450.98,74,2.552,3,w1118,m,2,1
203.11,480.05,75,2.586,3,w1118,m,2,1
190.08,467.99,75,2.586,3,w1118,m,2,1
179.06,467.2,75,2.586,3,w1118,m,2,1
112.15,458.74,75,2.586,3,w1118,m,2,1
110.04,415.72,75,2.586,3,w1118,m,2,1
94.08,400.06,75,2.586,3,w1118,m,2,1
91.76,432.06,75,2.586,3,w1118,m,2,1
87.17,451.18,75,2.586,3,w1118,m,2,1
80.04,434.85,75,2.586,3,w1118,m,2,1
204.8,481.07,76,2.621,3,w1118,m,2,1
190.26,467.83,76,2.621,3,w1118,m,2,1
179.99,467.13,76,2.621,3,w1118,m,2,1
116.15,415.73,76,2.621,3,w1118,m,2,1
112.16,458.69,76,2.621,3,w1118,m,2,1
97.04,400.03,76,2.621,3,w1118,m,2,1
94.52,432.75,76,2.621,3,w1118,m,2,1
93.79,452.56,76,2.621,3,w1118,m,2,1
81.88,435.0,76,2.621,3,w1118,m,2,1
205.9,481.75,77,2.655,3,w1118,m,2,1
192.79,468.96,77,2.655,3,w1118,m,2,1
180.96,466.95,77,2.655,3,w1118,m,2,1
117.01,415.7,77,2.655,3,w1118,m,2,1
112.17,458.71,77,2.655,3,w1118,m,2,1
99.06,400.19,77,2.655,3,w1118,m,2,1
96.64,432.69,77,2.655,3,w1118,m,2,1
95.66,452.77,77,2.655,3,w1118,m,2,1
83.92,435.42,77,2.655,3,w1118,m,2,1
206.73,482.07,78,2.69,3,w1118,m,2,1
193.0,468.69,78,2.69,3,w1118,m,2,1
182.04,466.06,78,2.69,3,w1118,m,2,1
117.09,415.78,78,2.69,3,w1118,m,2,1
112.19,458.71,78,2.69,3,w1118,m,2,1
102.81,400.63,78,2.69,3,w1118,m,2,1
98.69,432.82,78,2.69,3,w1118,m,2,1
96.79,452.84,78,2.69,3,w1118,m,2,1
85.2,435.28,78,2.69,3,w1118,m,2,1
207.67,482.89,79,2.724,3,w1118,m,2,1
193.75,468.8,79,2.724,3,w1118,m,2,1
182.18,465.89,79,2.724,3,w1118,m,2,1
118.12,416.3,79,2.724,3,w1118,m,2,1
112.19,458.73,79,2.724,3,w1118,m,2,1
104.04,400.93,79,2.724,3,w1118,m,2,1
100.82,432.79,79,2.724,3,w1118,m,2,1
96.95,452.83,79,2.724,3,w1118,m,2,1
87.94,435.36,79,2.724,3,w1118,m,2,1
207.12,482.92,80,2.759,3,w1118,m,2,1
194.81,468.2,80,2.759,3,w1118,m,2,1
183.14,465.74,80,2.759,3,w1118,m,2,1
120.14,416.06,80,2.759,3,w1118,m,2,1
112.19,458.71,80,2.759,3,w1118,m,2,1
105.08,400.97,80,2.759,3,w1118,m,2,1
100.1,432.11,80,2.759,3,w1118,m,2,1
98.05,452.9,80,2.759,3,w1118,m,2,1
91.02,435.74,80,2.759,3,w1118,m,2,1
207.94,483.19,81,2.793,3,w1118,m,2,1
196.63,467.78,81,2.793,3,w1118,m,2,1
185.86,464.83,81,2.793,3,w1118,m,2,1
121.13,415.83,81,2.793,3,w1118,m,2,1
112.17,458.71,81,2.793,3,w1118,m,2,1
108.03,401.09,81,2.793,3,w1118,m,2,1
102.3,432.11,81,2.793,3,w1118,m,2,1
99.12,453.3,81,2.793,3,w1118,m,2,1
92.99,435.96,81,2.793,3,w1118,m,2,1
209.72,483.98,82,2.828,3,w1118,m,2,1
198.82,466.94,82,2.828,3,w1118,m,2,1
187.16,465.02,82,2.828,3,w1118,m,2,1
123.05,416.09,82,2.828,3,w1118,m,2,1
112.26,458.71,82,2.828,3,w1118,m,2,1
109.07,401.04,82,2.828,3,w1118,m,2,1
107.01,432.86,82,2.828,3,w1118,m,2,1
101.98,453.93,82,2.828,3,w1118,m,2,1
95.14,435.66,82,2.828,3,w1118,m,2,1
209.94,484.0,83,2.862,3,w1118,m,2,1
200.99,466.38,83,2.862,3,w1118,m,2,1
188.94,464.01,83,2.862,3,w1118,m,2,1
126.95,416.78,83,2.862,3,w1118,m,2,1
114.02,458.23,83,2.862,3,w1118,m,2,1
110.16,401.09,83,2.862,3,w1118,m,2,1
107.96,433.14,83,2.862,3,w1118,m,2,1
105.46,454.74,83,2.862,3,w1118,m,2,1
98.18,435.73,83,2.862,3,w1118,m,2,1
210.94,484.75,84,2.897,3,w1118,m,2,1
202.03,466.76,84,2.897,3,w1118,m,2,1
192.99,462.1,84,2.897,3,w1118,m,2,1
127.97,416.85,84,2.897,3,w1118,m,2,1
117.41,457.35,84,2.897,3,w1118,m,2,1
113.64,433.31,84,2.897,3,w1118,m,2,1
111.18,401.28,84,2.897,3,w1118,m,2,1
105.83,454.73,84,2.897,3,w1118,m,2,1
100.94,435.29,84,2.897,3,w1118,m,2,1
211.8,484.93,85,2.931,3,w1118,m,2,1
204.92,466.27,85,2.931,3,w1118,m,2,1
192.94,461.99,85,2.931,3,w1118,m,2,1
130.94,416.66,85,2.931,3,w1118,m,2,1
115.72,433.56,85,2.931,3,w1118,m,2,1
113.16,401.32,85,2.931,3,w1118,m,2,1
112.32,458.8,85,2.931,3,w1118,m,2,1
103.99,454.03,85,2.931,3,w1118,m,2,1
102.98,434.81,85,2.931,3,w1118,m,2,1
211.93,484.91,86,2.966,3,w1118,m,2,1
206.01,465.93,86,2.966,3,w1118,m,2,1
193.0,462.06,86,2.966,3,w1118,m,2,1
131.94,416.6,86,2.966,3,w1118,m,2,1
114.18,401.4,86,2.966,3,w1118,m,2,1
113.07,433.19,86,2.966,3,w1118,m,2,1
112.25,458.81,86,2.966,3,w1118,m,2,1
211.95,484.97,87,3.0,3,w1118,m,2,1
210.89,465.24,87,3.0,3,w1118,m,2,1
198.58,460.21,87,3.0,3,w1118,m,2,1
134.82,416.77,87,3.0,3,w1118,m,2,1
116.03,401.82,87,3.0,3,w1118,m,2,1
115.06,433.16,87,3.0,3,w1118,m,2,1
113.02,458.67,87,3.0,3,w1118,m,2,1
106.91,452.8,87,3.0,3,w1118,m,2,1
212.65,485.12,88,3.034,3,w1118,m,2,1
211.96,465.18,88,3.034,3,w1118,m,2,1
197.99,461.12,88,3.034,3,w1118,m,2,1
135.94,416.78,88,3.034,3,w1118,m,2,1
121.83,433.69,88,3.034,3,w1118,m,2,1
117.17,402.05,88,3.034,3,w1118,m,2,1
113.03,458.73,88,3.034,3,w1118,m,2,1
110.03,433.27,88,3.034,3,w1118,m,2,1
104.97,452.89,88,3.034,3,w1118,m,2,1
213.03,464.9,89,3.069,3,w1118,m,2,1
212.66,485.09,89,3.069,3,w1118,m,2,1
197.07,461.07,89,3.069,3,w1118,m,2,1
138.7,416.89,89,3.069,3,w1118,m,2,1
123.83,433.74,89,3.069,3,w1118,m,2,1
120.94,402.89,89,3.069,3,w1118,m,2,1
113.13,458.8,89,3.069,3,w1118,m,2,1
112.15,432.77,89,3.069,3,w1118,m,2,1
105.98,452.09,89,3.069,3,w1118,m,2,1
216.96,464.23,90,3.103,3,w1118,m,2,1
212.64,485.08,90,3.103,3,w1118,m,2,1
202.74,459.19,90,3.103,3,w1118,m,2,1
136.15,416.24,90,3.103,3,w1118,m,2,1
126.6,433.81,90,3.103,3,w1118,m,2,1
121.97,403.14,90,3.103,3,w1118,m,2,1
114.98,431.87,90,3.103,3,w1118,m,2,1
114.04,458.89,90,3.103,3,w1118,m,2,1
107.44,451.19,90,3.103,3,w1118,m,2,1
218.07,464.72,91,3.138,3,w1118,m,2,1
212.65,485.06,91,3.138,3,w1118,m,2,1
199.95,460.05,91,3.138,3,w1118,m,2,1
138.04,415.84,91,3.138,3,w1118,m,2,1
127.72,433.74,91,3.138,3,w1118,m,2,1
122.07,403.1,91,3.138,3,w1118,m,2,1
116.2,431.39,91,3.138,3,w1118,m,2,1
114.13,458.74,91,3.138,3,w1118,m,2,1
106.79,451.19,91,3.138,3,w1118,m,2,1
223.86,463.2,92,3.172,3,w1118,m,2,1
213.44,485.42,92,3.172,3,w1118,m,2,1
200.95,460.1,92,3.172,3,w1118,m,2,1
140.1,416.2,92,3.172,3,w1118,m,2,1
128.74,433.7,92,3.172,3,w1118,m,2,1
123.07,403.83,92,3.172,3,w1118,m,2,1
117.23,430.8,92,3.172,3,w1118,m,2,1
116.13,458.83,92,3.172,3,w1118,m,2,1
106.83,451.05,92,3.172,3,w1118,m,2,1
224.97,462.89,93,3.207,3,w1118,m,2,1
212.72,485.03,93,3.207,3,w1118,m,2,1
206.56,459.3,93,3.207,3,w1118,m,2,1
143.93,416.77,93,3.207,3,w1118,m,2,1
129.53,433.87,93,3.207,3,w1118,m,2,1
124.99,404.01,93,3.207,3,w1118,m,2,1
120.9,458.21,93,3.207,3,w1118,m,2,1
106.89,451.01,93,3.207,3,w1118,m,2,1
227.02,462.93,94,3.241,3,w1118,m,2,1
211.18,484.02,94,3.241,3,w1118,m,2,1
208.42,459.26,94,3.241,3,w1118,m,2,1
144.96,416.7,94,3.241,3,w1118,m,2,1
129.74,433.98,94,3.241,3,w1118,m,2,1
127.48,404.68,94,3.241,3,w1118,m,2,1
121.9,458.29,94,3.241,3,w1118,m,2,1
106.9,450.95,94,3.241,3,w1118,m,2,1
230.93,461.91,95,3.276,3,w1118,m,2,1
212.74,484.96,95,3.276,3,w1118,m,2,1
204.16,459.81,95,3.276,3,w1118,m,2,1
144.11,415.95,95,3.276,3,w1118,m,2,1
129.95,433.83,95,3.276,3,w1118,m,2,1
128.8,405.03,95,3.276,3,w1118,m,2,1
123.01,457.97,95,3.276,3,w1118,m,2,1
106.87,450.84,95,3.276,3,w1118,m,2,1
232.04,461.13,96,3.31,3,w1118,m,2,1
212.83,484.95,96,3.31,3,w1118,m,2,1
206.04,459.07,96,3.31,3,w1118,m,2,1
145.19,415.93,96,3.31,3,w1118,m,2,1
130.78,433.81,96,3.31,3,w1118,m,2,1
129.03,405.02,96,3.31,3,w1118,m,2,1
125.13,458.05,96,3.31,3,w1118,m,2,1
122.08,429.0,96,3.31,3,w1118,m,2,1
107.95,450.16,96,3.31,3,w1118,m,2,1
238.48,459.17,97,3.345,3,w1118,m,2,1
212.8,484.96,97,3.345,3,w1118,m,2,1
208.94,458.23,97,3.345,3,w1118,m,2,1
147.15,416.2,97,3.345,3,w1118,m,2,1
132.06,405.86,97,3.345,3,w1118,m,2,1
130.91,433.73,97,3.345,3,w1118,m,2,1
130.87,456.83,97,3.345,3,w1118,m,2,1
122.09,428.91,97,3.345,3,w1118,m,2,1
109.5,449.42,97,3.345,3,w1118,m,2,1
240.58,459.27,98,3.379,3,w1118,m,2,1
212.79,484.96,98,3.379,3,w1118,m,2,1
210.93,458.14,98,3.379,3,w1118,m,2,1
149.04,416.27,98,3.379,3,w1118,m,2,1
131.17,405.33,98,3.379,3,w1118,m,2,1
130.98,433.72,98,3.379,3,w1118,m,2,1
130.07,457.13,98,3.379,3,w1118,m,2,1
122.03,429.02,98,3.379,3,w1118,m,2,1
109.61,449.16,98,3.379,3,w1118,m,2,1
241.89,458.25,99,3.414,3,w1118,m,2,1
212.83,484.93,99,3.414,3,w1118,m,2,1
210.11,459.1,99,3.414,3,w1118,m,2,1
150.03,416.11,99,3.414,3,w1118,m,2,1
134.03,405.91,99,3.414,3,w1118,m,2,1
132.7,433.76,99,3.414,3,w1118,m,2,1
132.09,456.82,99,3.414,3,w1118,m,2,1
121.96,428.86,99,3.414,3,w1118,m,2,1
107.91,449.93,99,3.414,3,w1118,m,2,1
243.97,457.11,100,3.448,3,w1118,m,2,1
212.86,484.93,100,3.448,3,w1118,m,2,1
212.01,459.18,100,3.448,3,w1118,m,2,1
151.11,415.75,100,3.448,3,w1118,m,2,1
137.88,455.18,100,3.448,3,w1118,m,2,1
134.21,405.86,100,3.448,3,w1118,m,2,1
132.85,433.75,100,3.448,3,w1118,m,2,1
121.96,428.85,100,3.448,3,w1118,m,2,1
109.8,448.38,100,3.448,3,w1118,m,2,1
246.87,456.99,101,3.483,3,w1118,m,2,1
214.93,458.01,101,3.483,3,w1118,m,2,1
212.84,484.93,101,3.483,3,w1118,m,2,1
153.0,415.68,101,3.483,3,w1118,m,2,1
138.97,455.15,101,3.483,3,w1118,m,2,1
136.14,406.18,101,3.483,3,w1118,m,2,1
133.55,433.76,101,3.483,3,w1118,m,2,1
121.92,428.79,101,3.483,3,w1118,m,2,1
109.9,448.34,101,3.483,3,w1118,m,2,1
250.79,455.22,102,3.517,3,w1118,m,2,1
214.11,457.95,102,3.517,3,w1118,m,2,1
212.83,484.9,102,3.517,3,w1118,m,2,1
154.02,415.82,102,3.517,3,w1118,m,2,1
140.9,454.9,102,3.517,3,w1118,m,2,1
139.11,407.06,102,3.517,3,w1118,m,2,1
133.74,433.82,102,3.517,3,w1118,m,2,1
121.16,428.85,102,3.517,3,w1118,m,2,1
109.89,448.3,102,3.517,3,w1118,m,2,1
250.0,454.94,103,3.552,3,w1118,m,2,1
215.08,457.8,103,3.552,3,w1118,m,2,1
212.84,484.9,103,3.552,3,w1118,m,2,1
156.05,416.17,103,3.552,3,w1118,m,2,1
142.78,408.22,103,3.552,3,w1118,m,2,1
141.04,455.05,103,3.552,3,w1118,m,2,1
133.88,434.07,103,3.552,3,w1118,m,2,1
121.16,428.8,103,3.552,3,w1118,m,2,1
109.89,448.27,103,3.552,3,w1118,m,2,1
255.78,453.37,104,3.586,3,w1118,m,2,1
221.8,457.06,104,3.586,3,w1118,m,2,1
212.82,484.88,104,3.586,3,w1118,m,2,1
157.14,416.19,104,3.586,3,w1118,m,2,1
142.09,455.05,104,3.586,3,w1118,m,2,1
141.13,407.37,104,3.586,3,w1118,m,2,1
130.1,433.87,104,3.586,3,w1118,m,2,1
109.85,448.13,104,3.586,3,w1118,m,2,1
258.83,453.27,105,3.621,3,w1118,m,2,1
218.14,457.99,105,3.621,3,w1118,m,2,1
212.81,484.87,105,3.621,3,w1118,m,2,1
159.06,415.68,105,3.621,3,w1118,m,2,1
144.07,408.78,105,3.621,3,w1118,m,2,1
144.07,454.81,105,3.621,3,w1118,m,2,1
131.01,433.87,105,3.621,3,w1118,m,2,1
123.82,428.1,105,3.621,3,w1118,m,2,1
110.49,447.47,105,3.621,3,w1118,m,2,1
259.89,452.14,106,3.655,3,w1118,m,2,1
219.07,457.93,106,3.655,3,w1118,m,2,1
212.81,484.87,106,3.655,3,w1118,m,2,1
160.17,415.34,106,3.655,3,w1118,m,2,1
146.01,454.62,106,3.655,3,w1118,m,2,1
144.09,408.31,106,3.655,3,w1118,m,2,1
132.95,433.93,106,3.655,3,w1118,m,2,1
121.06,428.27,106,3.655,3,w1118,m,2,1
110.49,447.42,106,3.655,3,w1118,m,2,1
260.15,451.93,107,3.69,3,w1118,m,2,1
220.98,457.09,107,3.69,3,w1118,m,2,1
212.84,484.86,107,3.69,3,w1118,m,2,1
162.09,415.38,107,3.69,3,w1118,m,2,1
151.7,454.32,107,3.69,3,w1118,m,2,1
148.9,409.93,107,3.69,3,w1118,m,2,1
133.99,433.84,107,3.69,3,w1118,m,2,1
122.89,428.09,107,3.69,3,w1118,m,2,1
110.53,447.37,107,3.69,3,w1118,m,2,1
263.98,452.04,108,3.724,3,w1118,m,2,1
221.15,456.89,108,3.724,3,w1118,m,2,1
212.82,484.86,108,3.724,3,w1118,m,2,1
164.02,415.72,108,3.724,3,w1118,m,2,1
151.01,454.73,108,3.724,3,w1118,m,2,1
149.96,410.01,108,3.724,3,w1118,m,2,1
140.57,435.87,108,3.724,3,w1118,m,2,1
122.93,427.95,108,3.724,3,w1118,m,2,1
110.52,447.38,108,3.724,3,w1118,m,2,1
266.93,451.2,109,3.759,3,w1118,m,2,1
223.06,455.95,109,3.759,3,w1118,m,2,1
212.8,484.89,109,3.759,3,w1118,m,2,1
165.03,415.95,109,3.759,3,w1118,m,2,1
153.96,454.94,109,3.759,3,w1118,m,2,1
150.92,410.03,109,3.759,3,w1118,m,2,1
138.97,435.77,109,3.759,3,w1118,m,2,1
121.03,427.85,109,3.759,3,w1118,m,2,1
110.54,447.41,109,3.759,3,w1118,m,2,1
267.79,450.3,110,3.793,3,w1118,m,2,1
224.19,455.99,110,3.793,3,w1118,m,2,1
