geno,condition,rack,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
Zim,Un,a,3,2,Zim_Un_a_all,41,93,2.2103,29.5482,0.9879,0.0,0.03
Zim,Un,a,3,3,Zim_Un_a_1,7,59,3.3784,23.480999999999998,0.9935,0.0,0.0336
Zim,Un,a,3,3,Zim_Un_a_2,1,53,2.6017,54.2566,0.9929,0.0,0.027000000000000003
Zim,Un,a,3,3,Zim_Un_a_3,6,58,1.7817,35.7073,0.9823,0.0,0.0294
Zim,Un,a,3,3,Zim_Un_a_4,22,74,2.4637,28.0317,0.9825,0.0,0.0405
Zim,Un,a,3,3,Zim_Un_a_5,0,52,1.9932,16.5277,0.9804,0.0,0.0347
Zim,Un,a,3,3,Zim_Un_a_6,47,99,2.9367,-15.695,0.9873,0.0,0.0409
Zim,Un,a,3,3,Zim_Un_a_all,5,57,2.2172,34.0338,0.9983,0.0,0.0111
Zim,Un,b,3,1,Zim_Un_b_1,4,56,1.2519,59.5119,0.9667,0.0,0.0287
Zim,Un,b,3,1,Zim_Un_b_2,8,60,1.6467,22.5798,0.9846,0.0,0.0253
Zim,Un,b,3,1,Zim_Un_b_3,7,59,2.4707,43.293,0.9927,0.0,0.026000000000000002
Zim,Un,b,3,1,Zim_Un_b_4,60,112,1.735,18.9891,0.9943,0.0,0.016
Zim,Un,b,3,1,Zim_Un_b_5,0,52,2.6993,34.6617,0.9869,0.0,0.0381
Zim,Un,b,3,1,Zim_Un_b_6,57,109,1.9255,-6.182,0.9159,0.0,0.0731
Zim,Un,b,3,1,Zim_Un_b_all,4,56,1.7075,41.1994,0.9971,0.0,0.0114
Zim,Un,b,3,2,Zim_Un_b_1,18,70,2.4545,25.2818,0.9894,0.0,0.0312
Zim,Un,b,3,2,Zim_Un_b_2,26,78,3.4742,13.5217,0.9891,0.0,0.0447
Zim,Un,b,3,2,Zim_Un_b_3,13,65,2.2359999999999998,37.6283,0.9904,0.0,0.027000000000000003
Zim,Un,b,3,2,Zim_Un_b_4,54,106,2.3148,5.1748,0.9911,0.0,0.0269
Zim,Un,b,3,2,Zim_Un_b_5,13,65,2.7428,27.9838,0.9923,0.0,0.0296
Zim,Un,b,3,2,Zim_Un_b_6,34,86,2.1737,20.2148,0.9908,0.0,0.0257
Zim,Un,b,3,2,Zim_Un_b_all,26,78,2.372,27.0288,0.9979,0.0,0.0132
Zim,Un,b,3,3,Zim_Un_b_1,42,94,2.8189,16.9313,0.9955,0.0,0.0233
Zim,Un,b,3,3,Zim_Un_b_2,0,52,2.3597,41.0093,0.9814,0.0,0.0399
Zim,Un,b,3,3,Zim_Un_b_3,46,98,2.8606,-0.0731,0.9943,0.0,0.0265
Zim,Un,b,3,3,Zim_Un_b_4,14,66,2.4876,17.1644,0.9933,0.0,0.0251
Zim,Un,b,3,3,Zim_Un_b_5,26,78,2.8569999999999998,15.4213,0.9875,0.0,0.0395
Zim,Un,b,3,3,Zim_Un_b_6,6,58,2.1736,33.2797,0.9804,0.0,0.0378
Zim,Un,b,3,3,Zim_Un_b_all,33,85,2.7066,16.8939,0.9982,0.0,0.0141
Mau,Ex,a,4,1,Mau_Ex_a_1,12,64,3.9871,30.4161,0.9828,0.0,0.065
Mau,Ex,a,4,1,Mau_Ex_a_2,13,65,3.9724,32.3468,0.9941,0.0,0.0376
Mau,Ex,a,4,1,Mau_Ex_a_3,1,53,1.5977,58.3107,0.9808,0.0,0.0275
Mau,Ex,a,4,1,Mau_Ex_a_4,2,54,1.0182,43.7754,0.9686,0.0,0.0226
Mau,Ex,a,4,1,Mau_Ex_a_5,0,52,1.8330000000000002,38.2505,0.9761,0.0,0.0353
Mau,Ex,a,4,1,Mau_Ex_a_6,29,81,3.0433,-14.7729,0.9625,0.0,0.0743
Mau,Ex,a,4,1,Mau_Ex_a_all,26,78,2.7642,28.1169,0.9965,0.0,0.0201
Mau,Ex,a,4,2,Mau_Ex_a_1,37,89,3.3606,39.3933,0.9862,0.0,0.0489
Mau,Ex,a,4,2,Mau_Ex_a_2,1,53,3.9079,70.8143,0.9935,0.0,0.0389
Mau,Ex,a,4,2,Mau_Ex_a_3,1,53,2.2561,54.3254,0.9929,0.0,0.0235
Mau,Ex,a,4,2,Mau_Ex_a_4,23,75,2.471,16.2334,0.9833,0.0,0.0396
Mau,Ex,a,4,2,Mau_Ex_a_5,6,58,2.1042,29.2385,0.9921,0.0,0.0231
Mau,Ex,a,4,2,Mau_Ex_a_6,14,66,3.2052,5.9117,0.9873,0.0,0.0446
Mau,Ex,a,4,2,Mau_Ex_a_all,4,56,2.7196,42.2904,0.9982,0.0,0.0143
Mau,Ex,a,4,3,Mau_Ex_a_1,15,67,4.4128,36.6169,0.9961,0.0,0.0337
Mau,Ex,a,4,3,Mau_Ex_a_2,19,71,3.447,50.9926,0.9889,0.0,0.0448
Mau,Ex,a,4,3,Mau_Ex_a_3,19,71,2.7401,67.9378,0.9821,0.0,0.0455
Mau,Ex,a,4,3,Mau_Ex_a_4,30,82,2.1899,44.9757,0.9785,0.0,0.0399
Mau,Ex,a,4,3,Mau_Ex_a_5,27,79,3.7743,3.217,0.9855,0.0,0.0562
Mau,Ex,a,4,3,Mau_Ex_a_6,3,55,1.9158,38.7293,0.917,0.0,0.0722
Mau,Ex,a,4,3,Mau_Ex_a_all,0,52,2.6782,52.5155,0.9939,0.0,0.0257
Mau,Ex,b,4,1,Mau_Ex_b_1,14,66,1.7353,44.1272,0.9603,0.0,0.0437
Mau,Ex,b,4,1,Mau_Ex_b_2,24,76,3.56,38.0056,0.9613,0.0,0.0883
Mau,Ex,b,4,1,Mau_Ex_b_3,9,61,2.4542,34.3877,0.9878,0.0,0.0336
Mau,Ex,b,4,1,Mau_Ex_b_4,71,123,2.1519,12.9886,0.9759,0.0,0.0416
Mau,Ex,b,4,1,Mau_Ex_b_5,18,70,2.1322,28.7318,0.9640000000000001,0.0,0.0509
Mau,Ex,b,4,1,Mau_Ex_b_6,20,72,2.3979,39.3468,0.9622,0.0,0.0588
Mau,Ex,b,4,1,Mau_Ex_b_all,19,71,2.4388,35.1523,0.9893,0.0,0.0311
Mau,Ex,b,4,2,Mau_Ex_b_1,32,84,3.9423,-0.6363,0.9945,0.0,0.0359
Mau,Ex,b,4,2,Mau_Ex_b_2,8,60,3.9892,30.2237,0.9937,0.0,0.0389
Mau,Ex,b,4,2,Mau_Ex_b_3,17,69,2.8093,48.2598,0.978,0.0,0.0519
Mau,Ex,b,4,2,Mau_Ex_b_4,17,69,2.6778,57.6849,0.9831,0.0,0.0431
Mau,Ex,b,4,2,Mau_Ex_b_5,48,100,3.1535,22.6203,0.9778,0.0,0.0585
Mau,Ex,b,4,2,Mau_Ex_b_6,22,74,1.7004,51.8958,0.9148,0.0,0.065
Mau,Ex,b,4,2,Mau_Ex_b_all,4,56,2.454,52.1859,0.9973,0.0,0.0157
Mau,Ex,b,4,3,Mau_Ex_b_1,57,109,4.2977,-10.1042,0.9940000000000001,0.0,0.0409
Mau,Ex,b,4,3,Mau_Ex_b_2,7,59,4.0342,19.2249,0.988,0.0,0.0546
Mau,Ex,b,4,3,Mau_Ex_b_3,13,65,2.5546,12.4365,0.9862,0.0,0.0372
Mau,Ex,b,4,3,Mau_Ex_b_4,0,52,2.8451,28.7945,0.9906,0.0,0.0341
Mau,Ex,b,4,3,Mau_Ex_b_5,53,105,4.4447,-73.241,0.9978,0.0,0.0254
Mau,Ex,b,4,3,Mau_Ex_b_6,34,86,2.532,20.8634,0.965,0.0,0.0596
Mau,Ex,b,4,3,Mau_Ex_b_all,46,98,3.0241,14.4071,0.9977,0.0,0.0177
Mau,Un,a,4,1,Mau_Un_a_1,41,93,1.8042,85.4213,0.9124,0.0,0.0701
Mau,Un,a,4,1,Mau_Un_a_2,43,95,2.8360000000000003,69.0928,0.9488,0.0,0.0817
Mau,Un,a,4,1,Mau_Un_a_3,80,132,1.419,25.2517,0.7421,0.0,0.111
Mau,Un,a,4,1,Mau_Un_a_4,87,139,2.1307,4.3741,0.9882,0.0,0.0286
Mau,Un,a,4,1,Mau_Un_a_5,53,105,3.1803,-22.8313,0.9814,0.0,0.0539
Mau,Un,a,4,1,Mau_Un_a_6,26,78,1.2548,64.1024,0.7946,0.0,0.083
Mau,Un,a,4,1,Mau_Un_a_all,41,93,1.7313,55.6969,0.9812,0.0,0.0295
Mau,Un,a,4,2,Mau_Un_a_1,51,103,2.3888,51.5699,0.9356,0.0,0.078
Mau,Un,a,4,2,Mau_Un_a_2,46,98,3.2618,88.8698,0.9901,0.0,0.0401
Mau,Un,a,4,2,Mau_Un_a_3,56,108,3.2167,-5.6458,0.9705,0.0,0.0692
Mau,Un,a,4,2,Mau_Un_a_4,31,83,2.7496,16.9302,0.9731,0.0,0.0563
Mau,Un,a,4,2,Mau_Un_a_5,44,96,2.535,23.1656,0.9392,0.0,0.0803
Mau,Un,a,4,2,Mau_Un_a_6,61,113,2.5882,-32.9105,0.9481,0.0,0.0752
Mau,Un,a,4,2,Mau_Un_a_all,47,99,2.4194,41.7171,0.9847,0.0,0.0371
Mau,Un,a,4,3,Mau_Un_a_1,22,74,3.6511,33.2241,0.9813,0.0,0.0621
Mau,Un,a,4,3,Mau_Un_a_2,2,54,2.7571,65.4719,0.9771,0.0,0.052000000000000005
Mau,Un,a,4,3,Mau_Un_a_3,43,95,3.1654,14.2629,0.9333,0.0,0.1054
Mau,Un,a,4,3,Mau_Un_a_4,50,102,3.0273,-26.596,0.9855,0.0,0.0451
Mau,Un,a,4,3,Mau_Un_a_5,19,71,2.6995,17.5423,0.9873,0.0,0.0376
Mau,Un,a,4,3,Mau_Un_a_6,3,55,1.8555,54.9053,0.9704,0.0,0.04
Mau,Un,a,4,3,Mau_Un_a_all,26,78,2.6018,38.9584,0.9919,0.0,0.0289
Mau,Un,b,4,1,Mau_Un_b_1,2,54,3.6512,42.1364,0.9743,0.0,0.0731
Mau,Un,b,4,1,Mau_Un_b_2,1,53,2.7883,40.3482,0.9866,0.0,0.0399
Mau,Un,b,4,1,Mau_Un_b_3,37,89,3.4442,4.2453,0.9883,0.0,0.046
Mau,Un,b,4,1,Mau_Un_b_4,22,74,2.4559,16.519000000000002,0.986,0.0,0.0359
Mau,Un,b,4,1,Mau_Un_b_5,53,105,1.7722,6.6217,0.9690000000000001,0.0,0.0391
Mau,Un,b,4,1,Mau_Un_b_6,87,139,2.8636,-46.4696,0.9665,0.0,0.0659
Mau,Un,b,4,1,Mau_Un_b_all,29,81,2.5303,28.0462,0.9943,0.0,0.0235
Mau,Un,b,4,2,Mau_Un_b_1,7,59,3.4641,70.4987,0.9782,0.0,0.0636
Mau,Un,b,4,2,Mau_Un_b_2,0,52,3.3556,82.3811,0.9606,0.0,0.084
Mau,Un,b,4,2,Mau_Un_b_3,2,54,2.6403,66.885,0.9620000000000001,0.0,0.0649
Mau,Un,b,4,2,Mau_Un_b_4,53,105,2.7910000000000004,23.2859,0.9491,0.0,0.0802
Mau,Un,b,4,2,Mau_Un_b_5,53,105,1.9874,0.515,0.9666,0.0,0.0456
Mau,Un,b,4,2,Mau_Un_b_6,11,63,2.9219999999999997,25.0183,0.9806,0.0,0.0505
Mau,Un,b,4,2,Mau_Un_b_all,11,63,2.6311,53.4815,0.9862,0.0,0.0383
Mau,Un,b,4,3,Mau_Un_b_1,36,88,2.9034,68.0722,0.9801,0.0,0.051
Mau,Un,b,4,3,Mau_Un_b_2,40,92,2.8019,59.8525,0.9699,0.0,0.0609
Mau,Un,b,4,3,Mau_Un_b_3,11,63,2.3898,54.5348,0.9649,0.0,0.0563
Mau,Un,b,4,3,Mau_Un_b_4,17,69,2.53,52.023,0.9782,0.0,0.0465
Mau,Un,b,4,3,Mau_Un_b_5,14,66,2.5195,45.3985,0.9862,0.0,0.0367
Mau,Un,b,4,3,Mau_Un_b_6,68,120,5.4372,-157.3459,0.9757,0.0,0.1058
Mau,Un,b,4,3,Mau_Un_b_all,33,85,2.4137,56.6259,0.9855,0.0,0.036000000000000004
OreR,Ex,a,4,1,OreR_Ex_a_1,0,52,1.0886,18.3766,0.9651,0.0,0.0256
OreR,Ex,a,4,1,OreR_Ex_a_2,56,108,2.521,-12.9037,0.9928,0.0,0.0263
OreR,Ex,a,4,1,OreR_Ex_a_3,47,99,2.8195,29.6917,0.9894,0.0,0.0359
OreR,Ex,a,4,1,OreR_Ex_a_4,41,93,2.4105,-3.2221,0.9852,0.0,0.0363
OreR,Ex,a,4,1,OreR_Ex_a_5,72,124,2.0266,-21.358,0.9694,0.0,0.0444
OreR,Ex,a,4,1,OreR_Ex_a_6,28,80,1.5407,45.3651,0.9708,0.0,0.033
OreR,Ex,a,4,1,OreR_Ex_a_all,38,90,1.9235,19.7386,0.9953,0.0,0.0163
OreR,Ex,a,4,2,OreR_Ex_a_1,47,99,2.3825,-29.5397,0.9711,0.0,0.0507
OreR,Ex,a,4,2,OreR_Ex_a_2,59,111,2.0859,-7.046,0.9856,0.0,0.0309
OreR,Ex,a,4,2,OreR_Ex_a_3,10,62,1.9147,30.8128,0.9758,0.0,0.0371
OreR,Ex,a,4,2,OreR_Ex_a_4,68,120,1.1237,39.8427,0.9285,0.0,0.0389
OreR,Ex,a,4,2,OreR_Ex_a_5,44,96,1.5094,44.7355,0.9083,0.0,0.0602
OreR,Ex,a,4,2,OreR_Ex_a_6,63,115,1.119,71.16,0.958,0.0,0.028999999999999998
OreR,Ex,a,4,2,OreR_Ex_a_all,58,110,1.5264,33.3732,0.9797,0.0,0.027000000000000003
OreR,Ex,a,4,3,OreR_Ex_a_1,3,55,2.7616,21.0298,0.9909,0.0,0.0324
OreR,Ex,a,4,3,OreR_Ex_a_2,56,108,2.095,10.1373,0.9919,0.0,0.0233
OreR,Ex,a,4,3,OreR_Ex_a_3,5,57,0.9551,50.1564,0.9683,0.0,0.0213
OreR,Ex,a,4,3,OreR_Ex_a_4,0,52,1.1961,39.1018,0.9782,0.0,0.022000000000000002
OreR,Ex,a,4,3,OreR_Ex_a_5,75,127,1.1793,26.4861,0.843,0.0,0.0652
OreR,Ex,a,4,3,OreR_Ex_a_6,29,81,1.3066,40.7112,0.8679,0.0,0.0648
OreR,Ex,a,4,3,OreR_Ex_a_all,59,111,1.4828,31.1634,0.9844,0.0,0.023
OreR,Ex,b,4,1,OreR_Ex_b_1,2,54,0.131,13.7559,0.6334,0.0001,0.0184
OreR,Ex,b,4,1,OreR_Ex_b_2,30,82,1.7067,5.0163,0.9739,0.0,0.0344
OreR,Ex,b,4,1,OreR_Ex_b_3,25,77,0.8054,35.5322,0.9843,0.0,0.0125
OreR,Ex,b,4,1,OreR_Ex_b_4,60,112,1.511,20.0385,0.9724,0.0,0.0314
OreR,Ex,b,4,1,OreR_Ex_b_5,5,57,0.8786,47.131,0.9576,0.0,0.0229
OreR,Ex,b,4,1,OreR_Ex_b_6,87,139,1.4636,31.3601,0.9817,0.0,0.0246
OreR,Ex,b,4,1,OreR_Ex_b_all,40,92,1.0221,36.3924,0.9871,0.0,0.0143
OreR,Ex,b,4,2,OreR_Ex_b_1,56,108,2.7551,-15.714,0.436,0.0011,0.4924
OreR,Ex,b,4,2,OreR_Ex_b_2,57,109,2.1576,20.7287,0.9311,0.0,0.0732
OreR,Ex,b,4,2,OreR_Ex_b_3,19,71,1.1731,30.7735,0.9864,0.0,0.0169
OreR,Ex,b,4,2,OreR_Ex_b_4,54,106,2.9631,-42.8599,0.9823,0.0,0.0489
OreR,Ex,b,4,2,OreR_Ex_b_5,0,52,1.869,63.7266,0.8740000000000001,0.0,0.09
OreR,Ex,b,4,2,OreR_Ex_b_6,32,84,1.7807,47.2285,0.92,0.0,0.0657
OreR,Ex,b,4,2,OreR_Ex_b_all,47,99,1.3798,45.0716,0.9619,0.0,0.0339
OreR,Ex,b,4,3,OreR_Ex_b_1,81,133,0.3707,-9.8834,0.8895,0.0,0.0165
OreR,Ex,b,4,3,OreR_Ex_b_2,24,76,2.6444,40.3131,0.958,0.0,0.0685
OreR,Ex,b,4,3,OreR_Ex_b_3,1,53,1.8065,38.7813,0.9382,0.0,0.0577
OreR,Ex,b,4,3,OreR_Ex_b_4,17,69,1.9164,26.5376,0.9604,0.0,0.0482
OreR,Ex,b,4,3,OreR_Ex_b_5,0,52,1.6934,78.0127,0.9305,0.0,0.0577
OreR,Ex,b,4,3,OreR_Ex_b_6,41,93,2.8821,5.4871,0.9954,0.0,0.0241
OreR,Ex,b,4,3,OreR_Ex_b_all,27,79,1.3522,55.7882,0.9858,0.0,0.02
OreR,Un,a,4,1,OreR_Un_a_1,28,80,1.4041,30.7798,0.9439,0.0,0.0425
OreR,Un,a,4,1,OreR_Un_a_2,9,61,2.4077,44.0918,0.9884,0.0,0.032
OreR,Un,a,4,1,OreR_Un_a_3,18,70,1.4736,21.8691,0.9896,0.0,0.0185
OreR,Un,a,4,1,OreR_Un_a_4,0,52,1.7138,39.6856,0.9905,0.0,0.0206
OreR,Un,a,4,1,OreR_Un_a_5,3,55,1.5113,36.3898,0.9593,0.0,0.0385
OreR,Un,a,4,1,OreR_Un_a_6,0,52,2.2573,73.9826,0.9485,0.0,0.0653
OreR,Un,a,4,1,OreR_Un_a_all,4,56,1.751,42.7614,0.995,0.0,0.0152
OreR,Un,a,4,2,OreR_Un_a_1,80,132,1.2178,32.0035,0.8568,0.0,0.0635
OreR,Un,a,4,2,OreR_Un_a_2,37,89,1.8018,51.6072,0.8740000000000001,0.0,0.0867
OreR,Un,a,4,2,OreR_Un_a_3,4,56,1.8073,69.4707,0.8728,0.0,0.0875
OreR,Un,a,4,2,OreR_Un_a_4,20,72,0.7575,38.104,0.9377,0.0,0.0243
OreR,Un,a,4,2,OreR_Un_a_5,71,123,1.014,47.503,0.7693,0.0,0.0729
OreR,Un,a,4,2,OreR_Un_a_6,37,89,1.3138,39.1333,0.8503,0.0,0.0704
OreR,Un,a,4,2,OreR_Un_a_all,84,136,0.5405,79.1153,0.8486,0.0,0.0292
OreR,Un,a,4,3,OreR_Un_a_1,15,67,1.7076,58.8598,0.8644,0.0,0.086
OreR,Un,a,4,3,OreR_Un_a_2,89,141,2.8598,-28.4874,0.9538,0.0,0.0796
OreR,Un,a,4,3,OreR_Un_a_3,78,130,0.8578,60.2297,0.7989,0.0,0.0559
OreR,Un,a,4,3,OreR_Un_a_4,58,110,1.2749,35.9119,0.7712,0.0,0.0911
OreR,Un,a,4,3,OreR_Un_a_5,1,53,0.9595,73.578,0.6196,0.0,0.1052
OreR,Un,a,4,3,OreR_Un_a_6,35,87,2.5258,49.0761,0.9106,0.0,0.0993
OreR,Un,a,4,3,OreR_Un_a_all,60,112,1.1283,59.0432,0.9091,0.0,0.0448
OreR,Un,b,4,1,OreR_Un_b_1,81,133,3.0687,-87.9368,0.9665,0.0,0.0706
OreR,Un,b,4,1,OreR_Un_b_2,83,135,1.2792,60.2395,0.9823,0.0,0.0211
OreR,Un,b,4,1,OreR_Un_b_3,63,115,1.7177,17.2524,0.9559,0.0,0.0457
OreR,Un,b,4,1,OreR_Un_b_4,72,124,2.2151,22.7021,0.9858,0.0,0.0327
OreR,Un,b,4,1,OreR_Un_b_5,75,127,1.963,38.3832,0.9142,0.0,0.0753
OreR,Un,b,4,1,OreR_Un_b_6,22,74,1.9727,17.3493,0.9498,0.0,0.0562
OreR,Un,b,4,1,OreR_Un_b_all,65,117,1.6056,33.3126,0.9882,0.0,0.0215
OreR,Un,b,4,2,OreR_Un_b_1,21,73,1.5107,32.3062,0.9856,0.0,0.0225
OreR,Un,b,4,2,OreR_Un_b_2,71,123,2.9130000000000003,8.847999999999999,0.9897,0.0,0.0365
OreR,Un,b,4,2,OreR_Un_b_3,33,85,2.0804,9.3623,0.9922,0.0,0.0226
OreR,Un,b,4,2,OreR_Un_b_4,13,65,1.834,22.4411,0.9854,0.0,0.0274
OreR,Un,b,4,2,OreR_Un_b_5,0,52,1.1366,33.5052,0.9732,0.0,0.0233
OreR,Un,b,4,2,OreR_Un_b_6,20,72,1.5957,30.4252,0.9597,0.0,0.0405
OreR,Un,b,4,2,OreR_Un_b_all,37,89,1.7114,27.7522,0.9977,0.0,0.01
OreR,Un,b,4,3,OreR_Un_b_1,13,65,1.5474,23.7917,0.9801,0.0,0.0271
OreR,Un,b,4,3,OreR_Un_b_2,0,52,1.9138,31.349,0.9708,0.0,0.0409
OreR,Un,b,4,3,OreR_Un_b_3,7,59,2.0228,40.2188,0.9821,0.0,0.0336
OreR,Un,b,4,3,OreR_Un_b_4,17,69,2.1914,17.3126,0.9921,0.0,0.024
OreR,Un,b,4,3,OreR_Un_b_5,25,77,2.2286,13.1339,0.9839,0.0,0.035
OreR,Un,b,4,3,OreR_Un_b_6,26,78,3.25,-5.0328,0.9878,0.0,0.0443
OreR,Un,b,4,3,OreR_Un_b_all,16,68,2.072,23.2268,0.9971,0.0,0.0137
SiI,Ex,a,4,1,SiI_Ex_a_1,12,64,0.6597,7.8707,0.9788,0.0,0.0119
SiI,Ex,a,4,1,SiI_Ex_a_2,29,81,0.8694,18.3577,0.9098,0.0,0.0343
SiI,Ex,a,4,1,SiI_Ex_a_3,69,121,0.7815,-3.9129,0.9309,0.0,0.0266
SiI,Ex,a,4,1,SiI_Ex_a_4,18,70,1.1964,9.2934,0.9745,0.0,0.0239
SiI,Ex,a,4,1,SiI_Ex_a_5,25,77,0.8544,34.2546,0.9621,0.0,0.021
SiI,Ex,a,4,1,SiI_Ex_a_6,43,95,2.0471,-35.2411,0.9313,0.0,0.0693
SiI,Ex,a,4,1,SiI_Ex_a_all,46,98,0.8238,16.4798,0.99,0.0,0.0102
SiI,Ex,a,4,2,SiI_Ex_a_1,80,132,0.6524,5.6229,0.9329999999999999,0.0,0.0218
SiI,Ex,a,4,2,SiI_Ex_a_2,1,53,0.7009,21.6392,0.9552,0.0,0.0188
SiI,Ex,a,4,2,SiI_Ex_a_3,91,143,0.8162,26.6056,0.9495,0.0,0.0243
SiI,Ex,a,4,2,SiI_Ex_a_4,41,93,1.6679,6.7338,0.9713,0.0,0.0354
SiI,Ex,a,4,2,SiI_Ex_a_5,76,128,1.7292,-15.0667,0.9396,0.0,0.0545
SiI,Ex,a,4,2,SiI_Ex_a_6,15,67,1.3193,46.1952,0.9449,0.0,0.0396
SiI,Ex,a,4,2,SiI_Ex_a_all,82,134,0.72,32.5496,0.9795,0.0,0.0128
SiI,Ex,a,4,3,SiI_Ex_a_1,4,56,0.7035,27.2309,0.9509,0.0,0.0198
SiI,Ex,a,4,3,SiI_Ex_a_2,60,112,1.0011,6.1248,0.9444,0.0,0.0302
SiI,Ex,a,4,3,SiI_Ex_a_3,8,60,1.1754,27.7069,0.9655,0.0,0.0274
SiI,Ex,a,4,3,SiI_Ex_a_4,56,108,1.0059,-0.4449,0.9586,0.0,0.0259
SiI,Ex,a,4,3,SiI_Ex_a_5,0,52,0.7603,27.5904,0.9168,0.0,0.0287
SiI,Ex,a,4,3,SiI_Ex_a_6,41,93,1.6447,12.8772,0.9642,0.0,0.0392
SiI,Ex,a,4,3,SiI_Ex_a_all,55,107,1.0284,16.9835,0.99,0.0,0.0127
SiI,Ex,b,4,1,SiI_Ex_b_1,12,64,1.3533,26.2979,0.9781,0.0,0.0249
SiI,Ex,b,4,1,SiI_Ex_b_2,49,101,2.3607,1.4307,0.986,0.0,0.0346
SiI,Ex,b,4,1,SiI_Ex_b_3,57,109,1.4434,10.3946,0.9717,0.0,0.0304
SiI,Ex,b,4,1,SiI_Ex_b_4,87,139,1.0859999999999999,8.0661,0.8931,0.0,0.0474
SiI,Ex,b,4,1,SiI_Ex_b_5,43,95,1.8729,-19.5005,0.9602,0.0,0.0472
SiI,Ex,b,4,1,SiI_Ex_b_6,9,61,1.4985,35.0905,0.9243,0.0,0.0536
SiI,Ex,b,4,1,SiI_Ex_b_all,31,83,1.1174,30.0966,0.99,0.0,0.0138
SiI,Ex,b,4,2,SiI_Ex_b_1,11,63,1.2477,19.3825,0.9751,0.0,0.0246
SiI,Ex,b,4,2,SiI_Ex_b_2,5,57,2.3199,23.6847,0.9885,0.0,0.0307
SiI,Ex,b,4,2,SiI_Ex_b_3,33,85,1.1389,23.8242,0.9515,0.0,0.0319
SiI,Ex,b,4,2,SiI_Ex_b_4,55,107,0.638,32.47,0.9465,0.0,0.0188
SiI,Ex,b,4,2,SiI_Ex_b_5,61,113,0.506,36.9852,0.9043,0.0,0.0207
SiI,Ex,b,4,2,SiI_Ex_b_6,35,87,0.9058,16.8149,0.9537,0.0,0.0247
SiI,Ex,b,4,2,SiI_Ex_b_all,42,94,0.9374,33.2864,0.9906,0.0,0.0112
SiI,Ex,b,4,3,SiI_Ex_b_1,41,93,1.1023,35.0706,0.9594,0.0,0.027999999999999997
SiI,Ex,b,4,3,SiI_Ex_b_2,66,118,1.9653,28.1316,0.9885,0.0,0.0261
SiI,Ex,b,4,3,SiI_Ex_b_3,61,113,1.3378,7.3582,0.9581,0.0,0.0346
SiI,Ex,b,4,3,SiI_Ex_b_4,21,73,1.8251,21.0897,0.9669,0.0,0.0417
SiI,Ex,b,4,3,SiI_Ex_b_5,22,74,0.8392,20.0587,0.9525,0.0,0.0232
SiI,Ex,b,4,3,SiI_Ex_b_6,40,92,1.3184,2.9263,0.9597,0.0,0.0334
SiI,Ex,b,4,3,SiI_Ex_b_all,44,96,1.1558,29.9012,0.993,0.0,0.0119
SiI,Un,a,4,1,SiI_Un_a_1,0,52,1.7528,18.5289,0.9218,0.0,0.0638
SiI,Un,a,4,1,SiI_Un_a_2,22,74,1.0085,28.2895,0.9416,0.0,0.0312
SiI,Un,a,4,1,SiI_Un_a_3,31,83,0.4273,36.4676,0.7574,0.0,0.0319
SiI,Un,a,4,1,SiI_Un_a_4,11,63,0.611,29.8322,0.8368,0.0,0.0346
SiI,Un,a,4,1,SiI_Un_a_5,58,110,1.1353,11.8261,0.9533,0.0,0.0312
SiI,Un,a,4,1,SiI_Un_a_6,53,105,1.3426,-19.1238,0.9406,0.0,0.042
SiI,Un,a,4,1,SiI_Un_a_all,50,102,0.9849,18.8934,0.9689,0.0,0.0218
SiI,Un,a,4,2,SiI_Un_a_1,1,53,0.7189,11.7339,0.9342,0.0,0.0238
SiI,Un,a,4,2,SiI_Un_a_2,28,80,0.9642,4.0394,0.9705,0.0,0.0208
SiI,Un,a,4,2,SiI_Un_a_3,44,96,1.1505,21.7052,0.9736,0.0,0.0234
SiI,Un,a,4,2,SiI_Un_a_4,48,100,0.9128,14.6319,0.9365,0.0,0.0296
SiI,Un,a,4,2,SiI_Un_a_5,43,95,1.4625,7.0804,0.938,0.0,0.0468
SiI,Un,a,4,2,SiI_Un_a_6,57,109,0.7695,26.2237,0.9576,0.0,0.02
SiI,Un,a,4,2,SiI_Un_a_all,43,95,0.9225,19.3755,0.9912,0.0,0.0107
SiI,Un,a,4,3,SiI_Un_a_1,2,54,1.8259,6.4077,0.9675,0.0,0.0413
SiI,Un,a,4,3,SiI_Un_a_2,53,105,3.3249,-43.9547,0.9924,0.0,0.0356
SiI,Un,a,4,3,SiI_Un_a_3,5,57,0.9446,56.3732,0.9337,0.0,0.0314
SiI,Un,a,4,3,SiI_Un_a_4,32,84,1.396,6.1073,0.8958,0.0,0.06
SiI,Un,a,4,3,SiI_Un_a_5,42,94,0.9582,9.4604,0.9227,0.0,0.0347
SiI,Un,a,4,3,SiI_Un_a_6,10,62,0.8237,17.1411,0.9641,0.0,0.0196
SiI,Un,a,4,3,SiI_Un_a_all,43,95,1.1633,22.0416,0.9895,0.0,0.0147
SiI,Un,b,4,1,SiI_Un_b_1,79,131,2.2653,-104.0883,0.8689,0.0,0.1117
SiI,Un,b,4,1,SiI_Un_b_2,51,103,0.9799,20.0726,0.9785,0.0,0.0179
